AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,SALE_YEAR,SALE_MONTH,BUILD_YEAR,BUILD_AGE
0,929.0,76.0,1.0,1.0,3.0,1,2,2.4,2.3,2.7,2.53,341295.0,75843.0,9480425.0,2009,8,1994,15
1,1843.0,158.0,2.0,1.0,5.0,0,1,3.9,3.4,3.3,3.535,318884.0,147177.0,12264750.0,2009,8,1994,15
1,1918.0,187.0,2.0,1.0,5.0,1,0,3.2,2.5,2.3,2.665,809377.0,218751.0,21875050.0,2009,5,1974,35
3,1507.0,54.0,2.0,1.0,4.0,1,0,3.2,4.8,3.0,3.6,636313.0,243694.0,13538580.0,2008,11,1989,19
3,1499.0,89.0,2.0,1.0,4.0,0,1,2.5,3.0,4.6,3.49,372805.0,186403.0,8876320.0,2011,4,2005,6
3,1526.0,64.0,2.0,1.0,4.0,1,0,4.1,3.8,4.5,4.17,518512.0,327481.0,13645040.0,2012,1,1990,22
1,1855.0,82.0,2.0,1.0,5.0,1,0,3.3,2.1,4.8,3.6,839848.0,188966.0,20996200.0,2009,1,1999,10
4,1627.0,39.0,2.0,2.0,4.0,1,2,4.1,4.6,2.5,3.61,308418.0,99782.0,9071125.0,2011,5,1981,30
7,1846.0,28.0,3.0,2.0,5.0,0,1,3.6,3.9,2.0,3.26,378554.0,129790.0,10815830.0,2009,12,1970,39
3,2019.0,65.0,3.0,2.0,5.0,1,2,3.8,3.1,3.2,3.35,601718.0,230445.0,12802500.0,2010,10,1994,16
4,1578.0,153.0,2.0,2.0,4.0,1,2,4.3,4.6,3.4,3.5032537884152384,295508.0,238313.0,9532500.0,2011,4,1998,13
7,1780.0,115.0,2.0,1.0,4.0,1,0,2.8,4.6,2.5,3.52,453788.0,173507.0,13346700.0,2008,5,1983,25
4,662.0,148.0,1.0,1.0,2.0,0,0,4.7,3.3,2.5,3.4,143765.0,65348.0,4356500.0,2011,4,1973,38
2,1005.0,17.0,1.0,1.0,3.0,0,0,2.2,2.8,4.9,3.25,355456.0,183857.0,12257100.0,2010,1,1984,26
4,839.0,102.0,1.0,1.0,2.0,0,1,4.6,4.6,2.3,3.68,192724.0,49206.0,4100500.0,2010,9,1990,20
1,1698.0,76.0,1.0,1.0,4.0,0,1,4.7,4.4,4.3,4.465,403460.0,80692.0,11527430.0,2008,7,1974,34
0,878.0,16.0,1.0,1.0,3.0,1,1,5.0,3.3,5.0,4.66,225847.0,6453.0,6452785.0,2008,5,1989,19
2,835.0,77.0,1.0,1.0,3.0,1,1,3.8,4.5,3.0,3.84,227738.0,33739.0,8434750.0,2008,7,1971,37
2,911.0,84.0,1.0,1.0,3.0,1,2,3.8,3.8,2.0,3.26,245118.0,37139.0,7427820.0,2011,4,1978,33
7,1796.0,176.0,2.0,1.0,4.0,1,1,4.8,2.1,3.8,3.29,318687.0,118370.0,9105350.0,2006,10,1956,50
4,1004.0,182.0,1.0,1.0,3.0,0,2,4.9,3.3,3.1,3.7,193582.0,75544.0,4721500.0,2009,10,1981,28
1,1694.0,86.0,1.0,1.0,4.0,0,2,2.6,2.5,2.4,2.495,377250.0,213775.0,12575010.0,2009,12,1982,27
4,1244.0,50.0,1.0,1.0,3.0,1,2,2.5,2.1,2.6,2.42,246535.0,143150.0,7952750.0,2011,6,1980,31
4,588.0,163.0,1.0,1.0,2.0,0,2,4.9,4.2,3.5,4.13,228220.0,57055.0,5705500.0,2010,2,1986,24
3,2342.0,69.0,4.0,2.0,6.0,1,1,4.1,3.8,2.6,3.41,567545.0,180582.0,12898740.0,2011,4,2004,7
7,1835.0,88.0,3.0,2.0,5.0,0,2,4.7,2.6,2.1,2.98,418181.0,182284.0,10722580.0,2007,9,1978,29
1,1977.0,84.0,2.0,1.0,5.0,1,1,4.6,4.8,3.9,4.37,423089.0,211544.0,14102960.0,2007,12,1964,43
3,1961.0,104.0,3.0,2.0,5.0,1,0,2.0,2.6,3.2,2.66,792581.0,387484.0,17612900.0,2011,1,1996,15
7,1517.0,82.0,2.0,1.0,4.0,1,1,3.2,3.5,3.8,3.52,257288.0,85763.0,7146890.0,2004,4,1992,12
3,2409.0,103.0,4.0,2.0,6.0,1,2,4.3,4.0,2.0,3.29,606442.0,242577.0,13476480.0,2009,6,1984,25
7,1864.0,187.0,3.0,2.0,5.0,0,0,3.2,4.6,2.8,3.71,528520.0,181207.0,15100560.0,2005,3,1982,23
7,1643.0,52.0,2.0,1.0,4.0,1,0,4.8,3.6,2.4,3.54,577164.0,249584.0,15599020.0,2008,6,1977,31
0,1015.0,76.0,1.0,1.0,3.0,1,0,4.6,2.2,2.3,2.97,370412.0,112246.0,11224620.0,2012,3,2004,8
1,1700.0,135.0,1.0,1.0,4.0,1,2,4.3,2.7,2.4,3.14,424219.0,174679.0,12477040.0,2009,12,1977,32
4,624.0,34.0,1.0,1.0,2.0,0,0,4.4,3.4,3.0,3.54,202228.0,92321.0,4396250.0,2010,3,1979,31
2,980.0,84.0,1.0,1.0,3.0,0,0,3.0,3.8,4.6,3.8,380824.0,130908.0,11900750.0,2008,5,1991,17
4,1003.0,196.0,1.0,1.0,3.0,1,0,2.5,4.3,4.4,3.8,373330.0,161440.0,10090000.0,2010,4,1990,20
0,1072.0,66.0,1.0,1.0,3.0,1,1,2.3,2.3,2.3,2.3,264308.0,33038.0,6607690.0,2009,5,2003,6
4,808.0,119.0,1.0,1.0,2.0,0,1,3.1,2.4,3.0,2.85,161577.0,90293.0,4752250.0,2010,1,1975,35
2,1027.0,131.0,1.0,1.0,3.0,0,1,2.8,3.7,3.3,3.31,215799.0,44648.0,7441350.0,2011,1,1990,21
4,696.0,84.0,1.0,1.0,2.0,0,1,3.5,2.1,3.6,3.12,212561.0,77295.0,6441250.0,2010,2,1999,11
7,1716.0,86.0,2.0,1.0,4.0,1,1,2.1,3.3,2.2,2.67,414394.0,155398.0,10359860.0,2010,2,2002,8
7,1878.0,18.0,3.0,2.0,5.0,0,0,5.0,2.6,4.8,3.86,573149.0,257917.0,14328720.0,2011,4,2005,6
3,1699.0,98.0,2.0,1.0,4.0,1,2,4.3,2.9,2.4,3.12,457764.0,125885.0,11444100.0,2011,12,1995,16
3,1626.0,188.0,2.0,1.0,4.0,0,1,2.9,3.6,2.7,3.03,348490.0,135524.0,9680280.0,2012,3,1988,24
3,1730.0,200.0,2.0,1.0,4.0,0,0,2.1,3.5,3.5,3.08,589574.0,235830.0,14739360.0,2008,9,1990,18
2,996.0,78.0,1.0,1.0,3.0,0,2,4.1,4.9,2.6,3.97,295007.0,151974.0,8939620.0,2007,3,1985,22
2,1277.0,111.0,2.0,1.0,4.0,1,0,4.0,3.8,3.4,3.74,518443.0,47131.0,15710400.0,2014,10,1998,16
2,906.0,64.0,1.0,1.0,3.0,0,0,3.2,2.3,2.9,2.75,327251.0,30680.0,10226600.0,2013,4,1981,32
1,1976.0,112.0,2.0,1.0,5.0,0,1,5.0,2.9,2.2,3.355,369002.0,110700.0,12300050.0,2011,12,1972,39
7,1776.0,120.0,2.0,1.0,4.0,1,1,4.9,2.4,3.4,3.5032537884152384,319653.0,89903.0,9989170.0,2010,6,1989,21
4,1402.0,112.0,2.0,2.0,4.0,0,1,3.7,3.6,5.0,4.19,257761.0,111464.0,6966500.0,2011,1,1981,30
2,1160.0,138.0,1.0,1.0,3.0,1,2,4.4,3.4,2.7,3.49,255525.0,104103.0,9463900.0,2008,6,1978,30
7,1957.0,134.0,3.0,2.0,5.0,1,0,4.6,3.7,3.1,3.75,547180.0,243191.0,15199450.0,2006,3,1981,25
5,1887.0,48.0,2.0,1.0,5.0,0,0,2.3,2.4,3.3,2.775,573985.0,348491.0,20499450.0,2012,2,1992,20
7,1859.0,142.0,3.0,2.0,5.0,1,1,4.6,4.9,4.4,4.68,297756.0,138953.0,9925210.0,2008,12,1960,48
2,747.0,168.0,1.0,1.0,2.0,1,0,4.9,2.7,2.7,3.36,336707.0,157130.0,11223550.0,2006,12,2001,5
0,985.0,159.0,1.0,1.0,3.0,1,1,3.6,2.7,2.1,2.67,265662.0,44277.0,7379505.0,2009,4,2002,7
2,1024.0,77.0,1.0,1.0,3.0,1,0,3.4,3.3,2.7,3.15,302285.0,108823.0,12091400.0,2012,11,1996,16
7,1600.0,148.0,2.0,1.0,4.0,1,2,2.9,3.5,4.9,3.77,315906.0,94772.0,10530200.0,2009,12,1984,25
2,1276.0,141.0,2.0,1.0,4.0,0,2,3.8,2.3,3.8,3.2,316936.0,163270.0,9604120.0,2013,10,1977,36
2,1159.0,90.0,1.0,1.0,3.0,1,1,4.3,3.3,2.6,3.39,253758.0,108754.0,9062800.0,2010,6,1974,36
4,1024.0,142.0,1.0,1.0,3.0,1,1,3.4,3.1,4.9,3.91,166198.0,94970.0,4748500.0,2012,3,1962,50
0,1249.0,93.0,2.0,2.0,4.0,0,0,3.9,2.2,4.8,3.5032537884152384,417195.0,176992.0,12642285.0,2010,8,1991,19
2,839.0,175.0,1.0,1.0,3.0,1,2,2.5,4.4,3.2,3.47,255008.0,72859.0,9107430.0,2010,12,1994,16
2,1286.0,105.0,2.0,1.0,4.0,0,1,2.2,2.2,4.9,3.01,292906.0,118993.0,9153300.0,2007,8,1973,34
3,2467.0,69.0,4.0,2.0,6.0,0,1,3.0,3.6,2.4,2.94,581942.0,139160.0,12650920.0,2011,10,1995,16
4,653.0,121.0,1.0,1.0,2.0,0,0,2.5,3.1,5.0,3.68,297775.0,160340.0,7635250.0,2010,6,1995,15
4,606.0,4.0,1.0,1.0,2.0,1,2,2.6,3.0,3.9,3.24,353430.0,117810.0,7854000.0,2010,1,1993,17
5,1837.0,81.0,2.0,1.0,5.0,1,1,4.3,4.1,4.8,4.475,488298.0,105578.0,13197230.0,2007,3,1978,29
7,1880.0,95.0,3.0,2.0,5.0,1,0,3.7,3.2,4.2,3.63,437429.0,109357.0,13669670.0,2011,10,1965,46
3,2189.0,1.0,3.0,2.0,5.0,1,0,2.3,4.7,4.5,3.9,547496.0,456247.0,18249860.0,2011,4,1988,23
7,1853.0,123.0,3.0,2.0,5.0,1,0,2.4,4.3,4.5,3.89,588293.0,279439.0,14707330.0,2007,4,1958,49
2,1057.0,200.0,1.0,1.0,3.0,0,2,4.3,3.2,2.6,3.35,228621.0,27435.0,9144840.0,2014,6,1997,17
0,723.0,49.0,1.0,1.0,2.0,0,0,3.6,3.7,3.7,3.67,329098.0,142609.0,10969920.0,2007,1,1979,28
5,1812.0,100.0,2.0,1.0,5.0,0,2,2.8,2.6,4.2,3.38,440951.0,232724.0,12248640.0,2010,1,1966,44
5,1788.0,145.0,1.0,1.0,4.0,1,2,4.6,3.0,5.0,4.38,426755.0,156477.0,14225180.0,2008,7,1991,17
7,1615.0,31.0,2.0,1.0,4.0,0,1,4.5,4.5,4.8,4.59,288694.0,128308.0,8019280.0,2004,11,1985,19
1,1755.0,85.0,1.0,1.0,4.0,0,1,3.8,4.5,2.1,3.295,308078.0,182565.0,11410310.0,2014,3,1971,43
0,1296.0,25.0,2.0,2.0,4.0,0,1,3.5,4.4,4.8,4.33,338320.0,49753.0,9950600.0,2008,4,1988,20
3,1554.0,18.0,2.0,1.0,4.0,1,1,2.7,2.5,3.8,3.08,479055.0,229547.0,9980320.0,2010,5,2004,6
1,1737.0,71.0,1.0,1.0,4.0,1,1,4.4,3.6,4.2,4.12,385905.0,214392.0,14292780.0,2014,9,2005,9
4,785.0,116.0,1.0,1.0,2.0,1,2,4.0,2.9,3.0,3.27,207104.0,86293.0,5752875.0,2009,9,1997,12
4,1678.0,70.0,2.0,2.0,4.0,1,0,3.3,2.9,4.9,3.82,475330.0,202015.0,11883250.0,2011,3,1976,35
3,2360.0,171.0,4.0,2.0,6.0,1,0,2.0,3.9,4.6,3.61,693566.0,495405.0,19816180.0,2011,3,2002,9
3,1464.0,2.0,2.0,1.0,4.0,1,2,4.8,4.0,3.1,3.88,394575.0,131525.0,9394640.0,2010,7,1982,28
3,1632.0,156.0,2.0,1.0,4.0,1,2,2.7,4.5,2.9,3.5032537884152384,514815.0,262661.0,10506420.0,2011,2,1992,19
7,1755.0,103.0,2.0,1.0,4.0,1,2,2.6,3.9,4.0,3.61,332987.0,61340.0,8762820.0,2006,9,1980,26
7,1556.0,105.0,2.0,1.0,4.0,0,2,4.6,2.4,4.4,3.55,289791.0,130873.0,9348100.0,2009,8,1989,20
0,1170.0,120.0,1.0,1.0,3.0,0,1,3.0,3.3,4.0,3.56,337985.0,18269.0,9134740.0,2011,9,1975,36
0,901.0,106.0,1.0,1.0,3.0,0,2,4.6,4.8,4.6,4.64,267514.0,84076.0,7643255.0,2006,10,1969,37
4,1160.0,184.0,1.0,1.0,3.0,1,0,4.0,4.9,2.9,3.83,426540.0,222156.0,8886250.0,2009,9,1990,19
4,1570.0,170.0,2.0,2.0,4.0,1,1,3.0,5.0,3.0,3.6,243466.0,128140.0,6407000.0,2010,2,2002,8
4,1476.0,167.0,2.0,2.0,4.0,0,0,4.4,3.4,4.4,4.1,576800.0,126896.0,11536000.0,2011,10,1979,32
4,586.0,190.0,1.0,1.0,2.0,1,2,4.4,2.9,2.2,3.07,255984.0,85328.0,5333000.0,2012,3,1993,19
4,1059.0,110.0,1.0,1.0,3.0,1,1,3.9,3.7,4.9,4.24,306121.0,188382.0,7849250.0,2010,6,1977,33
5,1712.0,1.0,1.0,1.0,4.0,1,1,3.5,4.7,3.1,3.62,372538.0,262157.0,13797720.0,2011,8,2005,6
0,847.0,7.0,1.0,1.0,3.0,0,2,2.6,2.1,2.7,2.55,284707.0,14985.0,7492300.0,2007,12,1968,39
4,1192.0,152.0,1.0,1.0,3.0,0,1,4.5,4.5,3.6,4.14,235059.0,101503.0,5342250.0,2011,10,1988,23
7,1942.0,126.0,3.0,2.0,5.0,1,0,4.1,3.4,2.7,3.37,583655.0,324253.0,16212650.0,2006,4,1981,25
4,557.0,105.0,1.0,1.0,2.0,1,2,4.3,3.0,2.8,3.31,183695.0,94203.0,4710125.0,2009,9,1992,17
7,1728.0,123.0,2.0,1.0,4.0,1,0,4.0,2.6,2.8,3.01,461853.0,283071.0,14898480.0,2009,6,1990,19
7,1798.0,23.0,2.0,1.0,4.0,1,0,3.0,3.4,4.0,3.48,511811.0,204725.0,17060380.0,2008,12,1979,29
4,1497.0,24.0,2.0,2.0,4.0,1,1,4.4,3.8,4.8,4.38,311929.0,76249.0,6931750.0,2011,11,1976,35
2,1173.0,27.0,1.0,1.0,3.0,1,1,3.1,2.1,3.2,2.73,262285.0,24589.0,8196400.0,2009,4,1977,32
1,1640.0,198.0,1.0,1.0,4.0,1,0,3.7,3.4,4.5,3.945,495731.0,318684.0,17704670.0,2013,3,1977,36
3,1747.0,82.0,2.0,1.0,4.0,1,2,2.2,4.9,3.1,3.37,377464.0,161770.0,10784680.0,2009,1,1992,17
4,1342.0,183.0,2.0,2.0,4.0,1,0,4.8,2.9,2.2,3.19,287828.0,211074.0,9594250.0,2010,1,1967,43
5,2000.0,31.0,2.0,1.0,5.0,0,1,4.1,3.9,2.4,3.285,435100.0,95178.0,13596890.0,2007,10,1980,27
7,1987.0,158.0,3.0,2.0,5.0,0,2,3.7,3.0,2.9,3.15,423940.0,167345.0,11156320.0,2006,4,1995,11
4,1567.0,2.0,2.0,2.0,4.0,0,2,4.2,2.9,4.5,3.93,247228.0,193147.0,7725875.0,2009,11,1992,17
4,1188.0,187.0,1.0,1.0,3.0,0,0,2.8,4.8,3.3,3.6,373141.0,186571.0,9819500.0,2011,1,1977,34
0,737.0,12.0,1.0,1.0,2.0,0,1,2.0,2.0,3.5,2.75,123814.0,54169.0,3869180.0,2010,11,1978,32
4,785.0,63.0,1.0,1.0,2.0,1,2,2.1,5.0,2.1,2.97,251663.0,93642.0,5852625.0,2010,7,1997,13
3,2078.0,13.0,3.0,2.0,5.0,0,1,2.3,2.8,4.6,3.5032537884152384,475144.0,106665.0,9696820.0,2011,6,1990,21
0,647.0,45.0,1.0,1.0,2.0,1,0,2.0,4.7,4.0,3.54,373407.0,76596.0,9574550.0,2007,7,1997,10
4,1171.0,111.0,1.0,1.0,3.0,1,2,4.0,4.8,2.2,3.52,256310.0,134258.0,6102625.0,2009,11,1993,16
3,2435.0,124.0,4.0,2.0,6.0,1,0,2.6,4.0,4.1,3.62,850347.0,364434.0,20246360.0,2009,3,1991,18
7,1805.0,29.0,3.0,2.0,5.0,1,0,2.6,4.7,5.0,4.27,643358.0,237027.0,16930470.0,2006,3,1990,16
4,1145.0,38.0,1.0,1.0,3.0,0,1,4.2,5.0,3.8,4.28,264492.0,82654.0,5510250.0,2009,10,1992,17
4,971.0,15.0,1.0,1.0,3.0,0,1,2.4,2.6,2.1,2.34,287342.0,156732.0,6530500.0,2011,11,1983,28
4,1657.0,78.0,2.0,2.0,4.0,1,2,3.6,2.5,3.8,3.35,507356.0,223237.0,10147125.0,2009,10,1970,39
7,1638.0,16.0,2.0,1.0,4.0,1,1,4.1,3.1,4.2,3.68,300883.0,116471.0,9705900.0,2007,9,2002,5
0,1284.0,141.0,2.0,2.0,4.0,1,0,3.4,2.1,4.3,3.59,531547.0,225505.0,16107475.0,2010,1,2005,5
0,1273.0,66.0,2.0,2.0,4.0,0,2,2.2,3.8,3.4,3.12,231002.0,96872.0,7451690.0,2011,9,2005,6
2,1185.0,188.0,1.0,1.0,3.0,1,1,3.5,3.1,3.0,3.19,264238.0,111793.0,10163000.0,2013,9,1993,20
5,1538.0,161.0,1.0,1.0,4.0,1,0,4.1,3.5,3.8,3.815,678193.0,368162.0,19376950.0,2009,4,2004,5
3,1929.0,84.0,3.0,2.0,5.0,0,2,4.1,2.5,3.1,3.22,447655.0,81392.0,10173980.0,2008,10,1978,30
3,1656.0,30.0,2.0,1.0,4.0,1,1,4.1,3.7,4.1,3.98,392764.0,163652.0,10910100.0,2011,1,1996,15
0,1287.0,9.0,2.0,2.0,4.0,1,0,2.6,4.3,2.3,2.79,585531.0,135123.0,15013625.0,2010,2,1995,15
5,1749.0,118.0,1.0,1.0,4.0,0,2,3.5,2.5,4.3,3.61,374829.0,152274.0,11713410.0,2011,2,1979,32
1,1585.0,188.0,1.0,1.0,4.0,0,0,2.3,4.2,2.1,3.5032537884152384,469335.0,104297.0,17382790.0,2012,11,1995,17
5,1962.0,180.0,2.0,1.0,5.0,1,2,4.8,3.9,3.6,4.035,412438.0,222082.0,15862990.0,2011,7,1977,34
3,1425.0,106.0,2.0,1.0,4.0,0,1,3.8,3.4,3.8,3.68,303705.0,69418.0,8677280.0,2009,6,1995,14
4,884.0,11.0,1.0,1.0,2.0,1,0,4.8,2.7,3.8,3.77,323018.0,132520.0,8282500.0,2010,1,1984,26
2,1052.0,159.0,1.0,1.0,3.0,0,2,4.4,2.0,4.4,3.44,261582.0,103048.0,7926740.0,2014,6,2004,10
5,1756.0,12.0,1.0,1.0,4.0,0,1,5.0,5.0,3.5,4.325,483743.0,133029.0,12093570.0,2014,12,1983,31
4,523.0,148.0,1.0,1.0,2.0,1,1,3.0,4.2,4.0,3.76,295600.0,118240.0,7390000.0,2011,9,1973,38
7,1524.0,33.0,2.0,1.0,4.0,1,2,3.9,3.2,3.8,3.56,431078.0,187906.0,11053290.0,2010,6,1988,22
5,1949.0,137.0,2.0,1.0,5.0,1,2,3.3,2.6,2.0,2.54,448413.0,216974.0,14464930.0,2013,9,1970,43
2,1263.0,61.0,2.0,1.0,4.0,0,2,4.7,3.5,2.2,3.47,276562.0,127644.0,10637010.0,2010,11,1988,22
3,1917.0,106.0,3.0,2.0,5.0,1,1,2.7,4.8,3.4,3.61,342425.0,276149.0,11045960.0,2009,7,1991,18
3,1401.0,100.0,2.0,1.0,4.0,0,1,2.2,4.7,3.0,3.27,370510.0,148204.0,7410200.0,2009,1,1989,20
2,723.0,8.0,1.0,1.0,2.0,0,2,2.7,4.1,5.0,3.95,242084.0,77813.0,8645860.0,2015,1,1998,17
5,1660.0,156.0,1.0,1.0,4.0,0,0,4.0,3.1,4.5,4.0,551420.0,249028.0,17787740.0,2008,9,1971,37
2,895.0,191.0,1.0,1.0,3.0,1,1,3.9,4.0,3.5,3.82,255443.0,93662.0,8514750.0,2012,1,2007,5
1,1889.0,160.0,2.0,1.0,5.0,1,1,3.5,2.4,2.4,2.785,387549.0,83046.0,13841050.0,2009,5,1964,45
2,1199.0,187.0,1.0,1.0,3.0,0,2,2.5,2.0,4.9,3.02,229015.0,27482.0,9160580.0,2010,10,1985,25
4,782.0,95.0,1.0,1.0,2.0,1,0,3.8,3.8,3.4,3.64,319575.0,132507.0,7794500.0,2012,1,1998,14
1,1571.0,124.0,1.0,1.0,4.0,1,2,3.9,2.5,4.8,3.91,388396.0,64733.0,12946530.0,2012,8,1987,25
3,1848.0,178.0,3.0,2.0,5.0,1,0,3.8,2.3,2.8,2.95,540032.0,381199.0,15883280.0,2011,5,1987,24
2,1131.0,64.0,1.0,1.0,3.0,1,2,4.6,4.7,3.2,4.22,292600.0,121076.0,10089670.0,2010,10,1990,20
4,1062.0,15.0,1.0,1.0,3.0,1,1,4.3,2.1,4.9,3.88,170744.0,112051.0,5335750.0,2012,2,1991,21
3,1983.0,148.0,3.0,2.0,5.0,1,1,2.3,4.3,2.1,2.82,485075.0,254664.0,12126880.0,2010,5,1986,24
7,1572.0,1.0,2.0,1.0,4.0,0,1,2.0,4.3,2.4,3.16,285791.0,65324.0,8165450.0,2007,8,1987,20
1,1535.0,149.0,1.0,1.0,4.0,0,2,3.6,3.1,4.3,3.755,298603.0,206725.0,11484740.0,2007,8,1975,32
5,1818.0,193.0,2.0,1.0,5.0,1,0,4.2,2.3,3.9,3.59,682767.0,154173.0,22024740.0,2007,5,1975,32
3,1484.0,54.0,2.0,1.0,4.0,1,2,3.4,2.5,4.2,3.5032537884152384,302902.0,224733.0,9771020.0,2011,4,1984,27
3,2189.0,60.0,3.0,2.0,5.0,0,2,4.9,4.5,2.7,3.9,470803.0,253509.0,12071880.0,2009,10,1994,15
2,1203.0,171.0,2.0,1.0,4.0,0,0,2.6,4.8,3.0,3.6,426543.0,219734.0,12925550.0,2014,12,1997,17
3,1610.0,140.0,2.0,1.0,4.0,1,0,2.9,2.2,4.6,3.37,677049.0,292362.0,15387480.0,2009,12,1985,24
0,863.0,26.0,1.0,1.0,3.0,1,1,3.1,3.7,3.1,3.22,199110.0,59733.0,6637005.0,2010,2,2003,7
4,985.0,61.0,1.0,1.0,3.0,0,2,2.2,4.4,2.3,2.9,238300.0,59575.0,7446875.0,2011,5,1991,20
4,1623.0,47.0,2.0,2.0,4.0,0,0,4.6,2.7,4.2,3.87,489657.0,291463.0,11658500.0,2012,3,1974,38
0,1019.0,153.0,1.0,1.0,3.0,0,1,3.7,3.5,3.4,3.51,213230.0,26654.0,6663435.0,2010,7,1981,29
4,1575.0,4.0,2.0,2.0,4.0,1,1,3.6,3.1,4.3,3.73,455136.0,227568.0,9894250.0,2010,7,2001,9
2,802.0,161.0,1.0,1.0,3.0,0,2,3.4,4.2,3.6,3.78,262960.0,47811.0,7968490.0,2007,7,1998,9
5,1846.0,190.0,2.0,1.0,5.0,0,2,2.8,2.0,5.0,3.59,446535.0,173653.0,12403760.0,2007,6,1973,34
2,759.0,131.0,1.0,1.0,2.0,0,2,4.0,4.7,3.0,3.98,252628.0,57045.0,8149280.0,2011,1,1996,15
3,2060.0,159.0,3.0,2.0,5.0,0,0,3.1,3.6,4.5,3.81,704554.0,352277.0,16012600.0,2011,11,1981,30
3,1503.0,183.0,2.0,1.0,4.0,1,2,4.3,4.5,3.2,3.92,478205.0,244663.0,11121040.0,2012,3,1993,19
7,1853.0,17.0,3.0,2.0,5.0,1,1,4.2,4.1,2.6,3.68,302791.0,75698.0,9462230.0,2010,3,1961,49
5,1739.0,16.0,1.0,1.0,4.0,1,0,4.5,4.9,4.0,4.375,675760.0,286686.0,20477590.0,2012,11,1975,37
4,766.0,38.0,1.0,1.0,2.0,1,0,4.8,2.2,2.0,2.9,271421.0,105066.0,8755500.0,2010,6,1960,50
2,857.0,27.0,1.0,1.0,3.0,1,2,3.0,2.4,4.8,3.3,279562.0,127074.0,8471590.0,2007,7,1981,26
5,1887.0,108.0,2.0,1.0,5.0,0,1,3.0,4.4,2.3,3.035,325601.0,234433.0,13024030.0,2013,5,1974,39
4,1502.0,98.0,2.0,2.0,4.0,0,1,2.2,2.2,2.4,2.28,361471.0,147875.0,8215250.0,2011,9,2004,7
7,1568.0,109.0,2.0,1.0,4.0,0,2,3.4,2.3,4.1,3.12,235388.0,114513.0,6361850.0,2009,1,1979,30
2,918.0,190.0,1.0,1.0,3.0,0,0,3.6,2.7,4.2,3.42,327879.0,32788.0,10929300.0,2007,3,1985,22
0,1289.0,70.0,2.0,2.0,4.0,0,0,3.2,3.9,2.3,2.89,512208.0,87807.0,14634500.0,2009,1,1969,40
3,1941.0,34.0,3.0,2.0,5.0,0,2,3.7,3.7,3.2,3.5,550279.0,220112.0,12228420.0,2010,8,1990,20
7,1730.0,146.0,2.0,1.0,4.0,1,2,2.0,4.7,2.6,3.4,409282.0,157416.0,10494410.0,2006,3,1983,23
7,1513.0,128.0,2.0,1.0,4.0,1,0,2.6,3.0,4.7,3.41,494026.0,86454.0,12350640.0,2004,5,1977,27
7,1762.0,142.0,2.0,1.0,4.0,1,1,2.7,2.1,4.8,3.06,308417.0,63498.0,9071080.0,2006,5,1982,24
1,1970.0,65.0,2.0,1.0,5.0,1,1,2.9,4.8,3.4,3.575,361076.0,112058.0,12450910.0,2012,8,1979,33
7,1702.0,129.0,2.0,1.0,4.0,0,0,4.4,2.3,2.3,2.83,476800.0,207836.0,12225650.0,2010,1,1965,45
7,1726.0,19.0,2.0,1.0,4.0,0,1,2.6,3.0,3.4,3.02,217748.0,122484.0,6804640.0,2004,12,1983,21
2,1243.0,164.0,2.0,1.0,4.0,1,0,2.7,3.5,4.1,3.44,433864.0,108466.0,15495150.0,2013,7,2004,9
7,1550.0,53.0,2.0,1.0,4.0,1,0,3.5,2.1,3.4,2.84,435984.0,236677.0,12456680.0,2004,7,1990,14
3,1830.0,123.0,3.0,2.0,5.0,1,0,3.2,2.0,3.4,2.92,636179.0,342558.0,16312280.0,2010,2,1996,14
4,1435.0,76.0,2.0,2.0,4.0,1,1,3.4,3.8,4.8,4.08,341364.0,195065.0,9753250.0,2011,4,1978,33
7,1729.0,105.0,2.0,1.0,4.0,1,2,4.4,4.8,2.0,3.86,350782.0,116927.0,10629750.0,2010,2,2005,5
5,1572.0,113.0,1.0,1.0,4.0,1,0,2.9,2.7,4.5,3.57,807919.0,207159.0,20715860.0,2007,2,1989,18
2,1145.0,74.0,1.0,1.0,3.0,1,0,4.3,2.7,2.5,3.12,386024.0,185864.0,14297200.0,2011,2,1995,16
2,1043.0,143.0,1.0,1.0,3.0,1,2,3.9,3.7,2.7,3.46,224570.0,66539.0,8317410.0,2014,11,1984,30
4,1332.0,137.0,1.0,1.0,3.0,0,2,3.5,3.4,4.2,3.75,346983.0,140446.0,8261500.0,2009,7,1965,44
4,608.0,41.0,1.0,1.0,2.0,1,0,4.5,3.9,2.5,3.52,229631.0,99300.0,6206250.0,2011,10,1996,15
0,676.0,67.0,1.0,1.0,2.0,1,0,3.2,2.4,2.1,2.49,319218.0,16801.0,8400465.0,2011,4,1980,31
7,1685.0,175.0,2.0,1.0,4.0,1,2,3.9,3.8,5.0,4.19,355338.0,177669.0,11104320.0,2010,1,1974,36
0,658.0,175.0,1.0,1.0,2.0,0,2,3.6,4.9,3.2,3.66,237272.0,36503.0,6083885.0,2007,9,1968,39
