PRT_ID,AREA,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE
P05105,,,,,,,
P02932,,,,,,,
P03957,,,,,,,
P02447,,,,,,,
P03936,,,,,,,
P07056,,,,,,,
P05055,,,,,,,
P09148,,,,,,,
P00200,,,,,,,
P08223,,,,,,,
P02929,,,,,,,
P04612,,,,,,,
P04756,,,,,,,
P05047,,,,,,,
P09241,,,,,,,
P06798,,,,,,,
P07210,,,,,,,
P00339,,,,,,,
P09655,,,,,,,
P05490,,,,,,,
P06704,,,,,,,
P04129,,,,,,,
P03876,,,,,,,
P02155,,,,,,,
P04631,,,,,,,
P06150,,,,,,,
P03303,,,,,,,
P02750,,,,,,,
P03879,,,,,,,
P01746,,,,,,,
P09034,,,,,,,
P08683,,,,,,,
P06615,,,,,,,
P09812,,,,,,,
P06363,,,,,,,
P03960,,,,,,,
P09616,,,,,,,
P09167,,,,,,,
P08939,,,,,,,
P08977,,,,,,,
P01809,,,,,,,
P00423,,,,,,,
P02947,,,,,,,
P01333,,,,,,,
P02118,,,,,,,
P01539,,,,,,,
P05635,,,,,,,
P03186,,,,,,,
P04501,,,,,,,
P03873,,,,,,,
P09976,,,,,,,
P08414,,,,,,,
P02423,,,,,,,
P06477,,,,,,,
P02830,,,,,,,
P07849,,,,,,,
P08083,,,,,,,
P03293,,,,,,,
P00671,,,,,,,
P08010,,,,,,,
P08589,,,,,,,
P00815,,,,,,,
P08695,,,,,,,
P07539,,,,,,,
P01988,,,,,,,
P06078,,,,,,,
P07537,,,,,,,
P08128,,,,,,,
P09425,,,,,,,
P00964,,,,,,,
P03669,,,,,,,
P07053,,,,,,,
P09106,,,,,,,
P03460,,,,,,,
P05617,,,,,,,
P04877,,,,,,,
P08235,,,,,,,
P07439,,,,,,,
P07028,,,,,,,
P03197,,,,,,,
P08961,,,,,,,
P00299,,,,,,,
P08389,,,,,,,
P03553,,,,,,,
P06678,,,,,,,
P01935,,,,,,,
P00833,,,,,,,
P00295,,,,,,,
P05430,,,,,,,
P07643,,,,,,,
P00194,,,,,,,
P05976,,,,,,,
P06069,,,,,,,
P07812,,,,,,,
P06985,,,,,,,
P08166,,,,,,,
P03781,,,,,,,
P00193,,,,,,,
P02931,,,,,,,
P04233,,,,,,,
P03728,,,,,,,
P00125,,,,,,,
P06330,,,,,,,
P09488,,,,,,,
P03203,,,,,,,
P09659,,,,,,,
P07618,,,,,,,
P04536,,,,,,,
P00363,,,,,,,
P02131,,,,,,,
P09427,,,,,,,
P06653,,,,,,,
P02504,,,,,,,
P07107,,,,,,,
P09152,,,,,,,
P04840,,,,,,,
P02486,,,,,,,
P05896,,,,,,,
P07828,,,,,,,
P06552,,,,,,,
P02911,,,,,,,
P06180,,,,,,,
P03261,,,,,,,
P00688,,,,,,,
P05415,,,,,,,
P06427,,,,,,,
P09460,,,,,,,
P02915,,,,,,,
P06396,,,,,,,
P00409,,,,,,,
P04382,,,,,,,
P01310,,,,,,,
P07989,,,,,,,
P06455,,,,,,,
P06418,,,,,,,
P01142,,,,,,,
P03322,,,,,,,
P07458,,,,,,,
P01656,,,,,,,
P02786,,,,,,,
P07226,,,,,,,
P04594,,,,,,,
P00088,,,,,,,
P03783,,,,,,,
P03031,,,,,,,
P06404,,,,,,,
P05072,,,,,,,
P04588,,,,,,,
P02439,,,,,,,
P09978,,,,,,,
P00966,,,,,,,
P02024,,,,,,,
P03552,,,,,,,
P02757,,,,,,,
P00595,,,,,,,
P04624,,,,,,,
P04977,,,,,,,
P09458,,,,,,,
P05625,,,,,,,
P01549,,,,,,,
P07416,,,,,,,
P06752,,,,,,,
P00612,,,,,,,
P01118,,,,,,,
P04774,,,,,,,
P05401,,,,,,,
P08851,,,,,,,
P02115,,,,,,,
P07885,,,,,,,
P01174,,,,,,,
P06896,,,,,,,
P07145,,,,,,,
P08431,,,,,,,
P02237,,,,,,,
P06204,,,,,,,
P00026,,,,,,,
P06031,,,,,,,
P06657,,,,,,,
P04160,,,,,,,
P03938,,,,,,,
P01584,,,,,,,
P03259,,,,,,,
P00161,,,,,,,
P09049,,,,,,,
P07153,,,,,,,
P07254,,,,,,,
P01302,,,,,,,
P02810,,,,,,,
P02000,,,,,,,
P07636,,,,,,,
P06799,,,,,,,
P06027,,,,,,,
P04903,,,,,,,
P01893,,,,,,,
P02311,,,,,,,
P09030,,,,,,,
P02846,,,,,,,
P05389,,,,,,,
P03969,,,,,,,
P01754,,,,,,,
P07248,,,,,,,
P00075,,,,,,,
P07924,,,,,,,
P05165,,,,,,,
P07015,,,,,,,
P09088,,,,,,,
P05081,,,,,,,
P06611,,,,,,,
P06264,,,,,,,
P06414,,,,,,,
P08932,,,,,,,
P05779,,,,,,,
P02730,,,,,,,
P09522,,,,,,,
P04475,,,,,,,
P05135,,,,,,,
P02227,,,,,,,
P03132,,,,,,,
P05900,,,,,,,
P00765,,,,,,,
P08464,,,,,,,
P06189,,,,,,,
P01128,,,,,,,
P01205,,,,,,,
P05006,,,,,,,
P05756,,,,,,,
P03162,,,,,,,
P03413,,,,,,,
P06295,,,,,,,
P06038,,,,,,,
P09246,,,,,,,
P01334,,,,,,,
P01652,,,,,,,
P06275,,,,,,,
P03623,,,,,,,
P01185,,,,,,,
P06699,,,,,,,
P06845,,,,,,,
P03619,,,,,,,
P07547,,,,,,,
P10034,,,,,,,
P05877,,,,,,,
P06479,,,,,,,
P05027,,,,,,,
P04727,,,,,,,
P04506,,,,,,,
P05809,,,,,,,
P08845,,,,,,,
P05868,,,,,,,
P09064,,,,,,,
P02654,,,,,,,
P05760,,,,,,,
P02545,,,,,,,
P05578,,,,,,,
P06830,,,,,,,
P07224,,,,,,,
P00282,,,,,,,
P01992,,,,,,,
P08887,,,,,,,
P06979,,,,,,,
P07385,,,,,,,
P09588,,,,,,,
P02934,,,,,,,
P07264,,,,,,,
P02236,,,,,,,
P06542,,,,,,,
P03130,,,,,,,
P01609,,,,,,,
P08034,,,,,,,
P01463,,,,,,,
P00586,,,,,,,
P04699,,,,,,,
P02153,,,,,,,
P06005,,,,,,,
P05174,,,,,,,
P00433,,,,,,,
P03827,,,,,,,
P00267,,,,,,,
P08272,,,,,,,
P08628,,,,,,,
P07430,,,,,,,
P02056,,,,,,,
P09565,,,,,,,
P05233,,,,,,,
P00338,,,,,,,
P05226,,,,,,,
P06157,,,,,,,
P03860,,,,,,,
P00636,,,,,,,
P07937,,,,,,,
P09686,,,,,,,
P09044,,,,,,,
P04473,,,,,,,
P05599,,,,,,,
P00645,,,,,,,
P05247,,,,,,,
P03520,,,,,,,
P03089,,,,,,,
P08653,,,,,,,
P04209,,,,,,,
P05153,,,,,,,
P08081,,,,,,,
P02117,,,,,,,
P09208,,,,,,,
P09633,,,,,,,
P08355,,,,,,,
P05534,,,,,,,
P00663,,,,,,,
P07998,,,,,,,
P07453,,,,,,,
P07851,,,,,,,
P05118,,,,,,,
P05086,,,,,,,
P01349,,,,,,,
P06359,,,,,,,
P07633,,,,,,,
P03506,,,,,,,
P00945,,,,,,,
P07664,,,,,,,
P08182,,,,,,,
P05965,,,,,,,
P03453,,,,,,,
P05203,,,,,,,
P05391,,,,,,,
P02507,,,,,,,
P05315,,,,,,,
P06022,,,,,,,
P03355,,,,,,,
P10017,,,,,,,
P07252,,,,,,,
P05898,,,,,,,
P00328,,,,,,,
P01902,,,,,,,
P04044,,,,,,,
P07775,,,,,,,
P02496,,,,,,,
P02517,,,,,,,
P02248,,,,,,,
P02386,,,,,,,
P01885,,,,,,,
P05331,,,,,,,
P01182,,,,,,,
P05728,,,,,,,
P01508,,,,,,,
P00757,,,,,,,
P02289,,,,,,,
P08529,,,,,,,
P06242,,,,,,,
P09436,,,,,,,
P02893,,,,,,,
P03251,,,,,,,
P01367,,,,,,,
P03066,,,,,,,
P08574,,,,,,,
P08078,,,,,,,
P07161,,,,,,,
P06209,,,,,,,
P03385,,,,,,,
P02134,,,,,,,
P05859,,,,,,,
P02864,,,,,,,
P07124,,,,,,,
P09689,,,,,,,
P03445,,,,,,,
P05404,,,,,,,
P00662,,,,,,,
P06726,,,,,,,
P02137,,,,,,,
P00511,,,,,,,
P07165,,,,,,,
P04305,,,,,,,
P00868,,,,,,,
P04993,,,,,,,
P01021,,,,,,,
P00103,,,,,,,
P00551,,,,,,,
P08724,,,,,,,
P02621,,,,,,,
P02078,,,,,,,
P02987,,,,,,,
P09298,,,,,,,
P00356,,,,,,,
P09104,,,,,,,
P02992,,,,,,,
P08911,,,,,,,
P08384,,,,,,,
P07827,,,,,,,
P07679,,,,,,,
P07311,,,,,,,
P06994,,,,,,,
P06604,,,,,,,
P07892,,,,,,,
P09139,,,,,,,
P01368,,,,,,,
P04367,,,,,,,
P07344,,,,,,,
P03225,,,,,,,
P02781,,,,,,,
P04673,,,,,,,
P04023,,,,,,,
P09210,,,,,,,
P07155,,,,,,,
P01177,,,,,,,
P10019,,,,,,,
P02740,,,,,,,
P02278,,,,,,,
P04707,,,,,,,
P04409,,,,,,,
P04798,,,,,,,
P04805,,,,,,,
P01049,,,,,,,
P08245,,,,,,,
P09332,,,,,,,
P03857,,,,,,,
P02849,,,,,,,
P01329,,,,,,,
P05836,,,,,,,
P05618,,,,,,,
P02176,,,,,,,
P09431,,,,,,,
P02646,,,,,,,
P01874,,,,,,,
P00763,,,,,,,
P03025,,,,,,,
P03721,,,,,,,
P07786,,,,,,,
P01864,,,,,,,
P02325,,,,,,,
P02845,,,,,,,
P08717,,,,,,,
P00981,,,,,,,
P09398,,,,,,,
P08011,,,,,,,
P00910,,,,,,,
P00300,,,,,,,
P06173,,,,,,,
P04958,,,,,,,
P00475,,,,,,,
P06042,,,,,,,
P00569,,,,,,,
P09151,,,,,,,
P07802,,,,,,,
P06781,,,,,,,
P09163,,,,,,,
P00217,,,,,,,
P06457,,,,,,,
P09127,,,,,,,
P06557,,,,,,,
P02349,,,,,,,
P05786,,,,,,,
P08217,,,,,,,
P06280,,,,,,,
P01571,,,,,,,
P05767,,,,,,,
P06423,,,,,,,
P01218,,,,,,,
P09342,,,,,,,
P01961,,,,,,,
P04565,,,,,,,
P03764,,,,,,,
P05130,,,,,,,
P01268,,,,,,,
P04032,,,,,,,
P02536,,,,,,,
P03852,,,,,,,
P03350,,,,,,,
P07442,,,,,,,
P01607,,,,,,,
P05955,,,,,,,
P06115,,,,,,,
P02296,,,,,,,
P08156,,,,,,,
P00146,,,,,,,
P04708,,,,,,,
P06065,,,,,,,
P01120,,,,,,,
P01257,,,,,,,
P01058,,,,,,,
P09466,,,,,,,
P08167,,,,,,,
P06098,,,,,,,
P03818,,,,,,,
P06940,,,,,,,
P07097,,,,,,,
P00864,,,,,,,
P00888,,,,,,,
P05468,,,,,,,
P07474,,,,,,,
P08428,,,,,,,
P03726,,,,,,,
P09869,,,,,,,
P09459,,,,,,,
P03048,,,,,,,
P05945,,,,,,,
P03502,,,,,,,
P09320,,,,,,,
P01011,,,,,,,
P02776,,,,,,,
P08550,,,,,,,
P09517,,,,,,,
P09445,,,,,,,
P07243,,,,,,,
P03246,,,,,,,
P02314,,,,,,,
P00404,,,,,,,
P01767,,,,,,,
P09383,,,,,,,
P07357,,,,,,,
P04827,,,,,,,
P03479,,,,,,,
P05091,,,,,,,
P09291,,,,,,,
P02706,,,,,,,
P02969,,,,,,,
P10023,,,,,,,
P08742,,,,,,,
P02228,,,,,,,
P09029,,,,,,,
P08143,,,,,,,
P00674,,,,,,,
P02669,,,,,,,
P04058,,,,,,,
P06842,,,,,,,
P02746,,,,,,,
P07750,,,,,,,
P09786,,,,,,,
P01799,,,,,,,
P02216,,,,,,,
P00890,,,,,,,
P00982,,,,,,,
P08543,,,,,,,
P07922,,,,,,,
P04765,,,,,,,
P08636,,,,,,,
P07847,,,,,,,
P07363,,,,,,,
P02021,,,,,,,
P07410,,,,,,,
P03888,,,,,,,
P02831,,,,,,,
P05564,,,,,,,
P09060,,,,,,,
P01505,,,,,,,
P06142,,,,,,,
P07374,,,,,,,
P04415,,,,,,,
P07723,,,,,,,
P07829,,,,,,,
P08334,,,,,,,
P08686,,,,,,,
P00199,,,,,,,
P05318,,,,,,,
P05171,,,,,,,
P08026,,,,,,,
P03476,,,,,,,
P07345,,,,,,,
P07411,,,,,,,
P05295,,,,,,,
P02572,,,,,,,
P05540,,,,,,,
P06243,,,,,,,
P10018,,,,,,,
P03636,,,,,,,
P06306,,,,,,,
P08420,,,,,,,
P04192,,,,,,,
P06952,,,,,,,
P04732,,,,,,,
P07721,,,,,,,
P03768,,,,,,,
P05648,,,,,,,
P09580,,,,,,,
P03565,,,,,,,
P01901,,,,,,,
P03711,,,,,,,
P03442,,,,,,,
P02560,,,,,,,
P07504,,,,,,,
P09846,,,,,,,
P06531,,,,,,,
P08541,,,,,,,
P02040,,,,,,,
P07098,,,,,,,
P02886,,,,,,,
P06903,,,,,,,
P06462,,,,,,,
P08930,,,,,,,
P02303,,,,,,,
P01683,,,,,,,
P01814,,,,,,,
P05181,,,,,,,
P09701,,,,,,,
P09538,,,,,,,
P09198,,,,,,,
P00840,,,,,,,
P02703,,,,,,,
P08262,,,,,,,
P00844,,,,,,,
P02502,,,,,,,
P09058,,,,,,,
P08435,,,,,,,
P07968,,,,,,,
P04802,,,,,,,
P03717,,,,,,,
P04602,,,,,,,
P02980,,,,,,,
P04893,,,,,,,
P04705,,,,,,,
P05460,,,,,,,
P03893,,,,,,,
P03993,,,,,,,
P07513,,,,,,,
P09197,,,,,,,
P04486,,,,,,,
P09174,,,,,,,
P06997,,,,,,,
P05843,,,,,,,
P02431,,,,,,,
P00023,,,,,,,
P03702,,,,,,,
P08098,,,,,,,
P08045,,,,,,,
P05214,,,,,,,
P01183,,,,,,,
P03469,,,,,,,
P01432,,,,,,,
P01365,,,,,,,
P08037,,,,,,,
P04270,,,,,,,
P05020,,,,,,,
P07632,,,,,,,
P00786,,,,,,,
P07599,,,,,,,
P04526,,,,,,,
P06902,,,,,,,
P01957,,,,,,,
P06356,,,,,,,
P09690,,,,,,,
P00017,,,,,,,
P05595,,,,,,,
P01529,,,,,,,
P09509,,,,,,,
P02705,,,,,,,
P04808,,,,,,,
P08512,,,,,,,
P03559,,,,,,,
P01752,,,,,,,
P05228,,,,,,,
P09452,,,,,,,
P00070,,,,,,,
P02794,,,,,,,
P04620,,,,,,,
P08237,,,,,,,
P04642,,,,,,,
P03298,,,,,,,
P05274,,,,,,,
P07955,,,,,,,
P06977,,,,,,,
P02925,,,,,,,
P03338,,,,,,,
P09604,,,,,,,
P04335,,,,,,,
P09016,,,,,,,
P06640,,,,,,,
P07898,,,,,,,
P09267,,,,,,,
P00777,,,,,,,
P05847,,,,,,,
P05187,,,,,,,
P00165,,,,,,,
P05254,,,,,,,
P07952,,,,,,,
P05964,,,,,,,
P00625,,,,,,,
P03474,,,,,,,
P08649,,,,,,,
P00241,,,,,,,
P03257,,,,,,,
P06826,,,,,,,
P02678,,,,,,,
P07697,,,,,,,
P05908,,,,,,,
P04467,,,,,,,
P09931,,,,,,,
P01286,,,,,,,
P03254,,,,,,,
P06626,,,,,,,
P08942,,,,,,,
P05797,,,,,,,
P08823,,,,,,,
P03813,,,,,,,
P03588,,,,,,,
P03372,,,,,,,
P06289,,,,,,,
P06110,,,,,,,
P06859,,,,,,,
P01324,,,,,,,
P06108,,,,,,,
P06109,,,,,,,
P07270,,,,,,,
P06792,,,,,,,
P01625,,,,,,,
P09123,,,,,,,
P06102,,,,,,,
P05899,,,,,,,
P00554,,,,,,,
P08973,,,,,,,
P07756,,,,,,,
P08533,,,,,,,
P01340,,,,,,,
P09240,,,,,,,
P03541,,,,,,,
P07119,,,,,,,
P10031,,,,,,,
P06930,,,,,,,
P07497,,,,,,,
P07605,,,,,,,
P09485,,,,,,,
P01383,,,,,,,
P09051,,,,,,,
P00370,,,,,,,
P08825,,,,,,,
P00670,,,,,,,
P06252,,,,,,,
P05074,,,,,,,
P08923,,,,,,,
P04481,,,,,,,
P07065,,,,,,,
P09024,,,,,,,
P01385,,,,,,,
P06213,,,,,,,
P04456,,,,,,,
P02974,,,,,,,
P03451,,,,,,,
P07926,,,,,,,
P06507,,,,,,,
P09972,,,,,,,
P03501,,,,,,,
P00783,,,,,,,
P02366,,,,,,,
P03352,,,,,,,
P05452,,,,,,,
P04441,,,,,,,
P07624,,,,,,,
P05248,,,,,,,
P05198,,,,,,,
P06685,,,,,,,
P08937,,,,,,,
P06671,,,,,,,
P07787,,,,,,,
P01246,,,,,,,
P02280,,,,,,,
P07496,,,,,,,
P01727,,,,,,,
P05341,,,,,,,
P08019,,,,,,,
P06269,,,,,,,
P04982,,,,,,,
P08908,,,,,,,
P02396,,,,,,,
P08238,,,,,,,
P02633,,,,,,,
P03234,,,,,,,
P05516,,,,,,,
P07760,,,,,,,
P06783,,,,,,,
P08401,,,,,,,
P05345,,,,,,,
P05592,,,,,,,
P06721,,,,,,,
P01755,,,,,,,
P06218,,,,,,,
P03220,,,,,,,
P07287,,,,,,,
P04535,,,,,,,
P08375,,,,,,,
P00140,,,,,,,
P02193,,,,,,,
P09325,,,,,,,
P04874,,,,,,,
P06292,,,,,,,
P03290,,,,,,,
P05984,,,,,,,
P00802,,,,,,,
P04215,,,,,,,
P03646,,,,,,,
P03076,,,,,,,
P07698,,,,,,,
P08486,,,,,,,
P01015,,,,,,,
P05097,,,,,,,
P05525,,,,,,,
P02626,,,,,,,
P07257,,,,,,,
P01599,,,,,,,
P04675,,,,,,,
P01493,,,,,,,
P01622,,,,,,,
P09771,,,,,,,
P05610,,,,,,,
P06205,,,,,,,
P03416,,,,,,,
P01089,,,,,,,
P09215,,,,,,,
P07418,,,,,,,
P09153,,,,,,,
P08049,,,,,,,
P03748,,,,,,,
P05120,,,,,,,
P00531,,,,,,,
P00395,,,,,,,
P08488,,,,,,,
P04611,,,,,,,
P02004,,,,,,,
P08817,,,,,,,
P06350,,,,,,,
P08320,,,,,,,
P00276,,,,,,,
P01013,,,,,,,
P07070,,,,,,,
P06063,,,,,,,
P05161,,,,,,,
P02957,,,,,,,
P04570,,,,,,,
P00223,,,,,,,
P04759,,,,,,,
P04873,,,,,,,
P09704,,,,,,,
P04531,,,,,,,
P08747,,,,,,,
P05492,,,,,,,
P07132,,,,,,,
P06208,,,,,,,
P00061,,,,,,,
P02965,,,,,,,
P05783,,,,,,,
P08494,,,,,,,
P01227,,,,,,,
P09444,,,,,,,
P07467,,,,,,,
P06695,,,,,,,
P09807,,,,,,,
P01498,,,,,,,
P06483,,,,,,,
P07216,,,,,,,
P07755,,,,,,,
P03942,,,,,,,
P01831,,,,,,,
P08572,,,,,,,
P04963,,,,,,,
P08645,,,,,,,
P05582,,,,,,,
P06198,,,,,,,
P00247,,,,,,,
P09822,,,,,,,
P01749,,,,,,,
P02094,,,,,,,
P03009,,,,,,,
P00159,,,,,,,
P07003,,,,,,,
P09990,,,,,,,
P09668,,,,,,,
P00694,,,,,,,
P03516,,,,,,,
P04878,,,,,,,
P06009,,,,,,,
P05481,,,,,,,
P08803,,,,,,,
P00611,,,,,,,
P00410,,,,,,,
P02501,,,,,,,
P03080,,,,,,,
P06010,,,,,,,
P05285,,,,,,,
P07848,,,,,,,
P06308,,,,,,,
P08471,,,,,,,
P00376,,,,,,,
P03607,,,,,,,
P09520,,,,,,,
P09413,,,,,,,
P05722,,,,,,,
P00789,,,,,,,
P07419,,,,,,,
P05505,,,,,,,
P07538,,,,,,,
P03640,,,,,,,
P10010,,,,,,,
P06549,,,,,,,
P02672,,,,,,,
P03941,,,,,,,
P02361,,,,,,,
P08780,,,,,,,
P03423,,,,,,,
P03472,,,,,,,
P05240,,,,,,,
P09799,,,,,,,
P06435,,,,,,,
P08772,,,,,,,
P04245,,,,,,,
P03517,,,,,,,
P01283,,,,,,,
P01941,,,,,,,
P04967,,,,,,,
P01276,,,,,,,
P05484,,,,,,,
P06931,,,,,,,
P00549,,,,,,,
P00811,,,,,,,
P05193,,,,,,,
P08362,,,,,,,
P08808,,,,,,,
P00701,,,,,,,
P04519,,,,,,,
P07725,,,,,,,
P05508,,,,,,,
P09273,,,,,,,
P02745,,,,,,,
P04633,,,,,,,
P09570,,,,,,,
P07260,,,,,,,
P08755,,,,,,,
P04939,,,,,,,
P06522,,,,,,,
P02304,,,,,,,
P09833,,,,,,,
P05413,,,,,,,
P07386,,,,,,,
P09135,,,,,,,
P00142,,,,,,,
P02308,,,,,,,
P04331,,,,,,,
P05199,,,,,,,
P00302,,,,,,,
P04063,,,,,,,
P09080,,,,,,,
P00251,,,,,,,
P03353,,,,,,,
P01667,,,,,,,
P08364,,,,,,,
P05196,,,,,,,
P06773,,,,,,,
P04146,,,,,,,
P03414,,,,,,,
P03885,,,,,,,
P09491,,,,,,,
P00679,,,,,,,
P07902,,,,,,,
P08524,,,,,,,
P08449,,,,,,,
P06168,,,,,,,
P04347,,,,,,,
P07740,,,,,,,
P01195,,,,,,,
P06946,,,,,,,
P04872,,,,,,,
P00187,,,,,,,
P06796,,,,,,,
P07182,,,,,,,
P02201,,,,,,,
P02267,,,,,,,
P07879,,,,,,,
P05507,,,,,,,
P07368,,,,,,,
P03771,,,,,,,
P08192,,,,,,,
P01213,,,,,,,
P05129,,,,,,,
P03484,,,,,,,
P09577,,,,,,,
P01990,,,,,,,
P01834,,,,,,,
P00646,,,,,,,
P05884,,,,,,,
P05455,,,,,,,
P09648,,,,,,,
P04868,,,,,,,
P02487,,,,,,,
P09843,,,,,,,
P04709,,,,,,,
P02160,,,,,,,
P07479,,,,,,,
P03349,,,,,,,
P10008,,,,,,,
P04109,,,,,,,
P00779,,,,,,,
P09892,,,,,,,
P07039,,,,,,,
P00764,,,,,,,
P02265,,,,,,,
P08248,,,,,,,
P00746,,,,,,,
P06622,,,,,,,
P04644,,,,,,,
P06987,,,,,,,
P07997,,,,,,,
P00431,,,,,,,
P05517,,,,,,,
P07853,,,,,,,
P09477,,,,,,,
P09738,,,,,,,
P07736,,,,,,,
P08472,,,,,,,
P03562,,,,,,,
P05558,,,,,,,
P00727,,,,,,,
P04542,,,,,,,
P01869,,,,,,,
P02217,,,,,,,
P03205,,,,,,,
P06182,,,,,,,
P03729,,,,,,,
P06986,,,,,,,
P01688,,,,,,,
P09625,,,,,,,
P03510,,,,,,,
P03359,,,,,,,
P06513,,,,,,,
P09469,,,,,,,
P03611,,,,,,,
P03698,,,,,,,
P06821,,,,,,,
P08032,,,,,,,
P02343,,,,,,,
P07652,,,,,,,
P02254,,,,,,,
P07105,,,,,,,
P02162,,,,,,,
P02139,,,,,,,
P08872,,,,,,,
P03548,,,,,,,
P09435,,,,,,,
P07177,,,,,,,
P08733,,,,,,,
P05303,,,,,,,
P01779,,,,,,,
P00434,,,,,,,
P06764,,,,,,,
P04717,,,,,,,
P04137,,,,,,,
P00066,,,,,,,
P00754,,,,,,,
P09450,,,,,,,
P05902,,,,,,,
P00590,,,,,,,
P07863,,,,,,,
P00252,,,,,,,
P07752,,,,,,,
P02479,,,,,,,
P00036,,,,,,,
P03408,,,,,,,
P01374,,,,,,,
P07734,,,,,,,
P03870,,,,,,,
P08490,,,,,,,
P03512,,,,,,,
P04552,,,,,,,
P03344,,,,,,,
P03200,,,,,,,
P00174,,,,,,,
P05403,,,,,,,
P07974,,,,,,,
P00304,,,,,,,
P06889,,,,,,,
P05405,,,,,,,
P01457,,,,,,,
P05015,,,,,,,
P06239,,,,,,,
P09819,,,,,,,
P04913,,,,,,,
P06296,,,,,,,
P00329,,,,,,,
P01975,,,,,,,
P08369,,,,,,,
P01724,,,,,,,
P04314,,,,,,,
P02359,,,,,,,
P00980,,,,,,,
P08599,,,,,,,
P06120,,,,,,,
P09076,,,,,,,
P03389,,,,,,,
P04328,,,,,,,
P09272,,,,,,,
P09983,,,,,,,
P06129,,,,,,,
P07844,,,,,,,
P04972,,,,,,,
P03568,,,,,,,
P05565,,,,,,,
P01332,,,,,,,
P05208,,,,,,,
P04925,,,,,,,
P04961,,,,,,,
P00678,,,,,,,
P02136,,,,,,,
P04904,,,,,,,
P02938,,,,,,,
P07251,,,,,,,
P04253,,,,,,,
P07428,,,,,,,
P09755,,,,,,,
P01712,,,,,,,
P05259,,,,,,,
P01217,,,,,,,
P01380,,,,,,,
P07477,,,,,,,
P08906,,,,,,,
P02302,,,,,,,
P01910,,,,,,,
P02186,,,,,,,
P09581,,,,,,,
P00354,,,,,,,
P01761,,,,,,,
P06594,,,,,,,
P07689,,,,,,,
P03763,,,,,,,
P02241,,,,,,,
P04084,,,,,,,
P09680,,,,,,,
P00067,,,,,,,
P03170,,,,,,,
P01103,,,,,,,
P02209,,,,,,,
P02937,,,,,,,
P05048,,,,,,,
P09142,,,,,,,
P01848,,,,,,,
P09607,,,,,,,
P04317,,,,,,,
P05866,,,,,,,
P01946,,,,,,,
P08559,,,,,,,
P00164,,,,,,,
P06386,,,,,,,
P02365,,,,,,,
P02026,,,,,,,
P05838,,,,,,,
P03683,,,,,,,
P04725,,,,,,,
P04264,,,,,,,
P01519,,,,,,,
P01016,,,,,,,
P02338,,,,,,,
P06763,,,,,,,
P04195,,,,,,,
P07564,,,,,,,
P05830,,,,,,,
P04241,,,,,,,
P02394,,,,,,,
P07953,,,,,,,
P03149,,,,,,,
P09918,,,,,,,
P04803,,,,,,,
P08466,,,,,,,
P06250,,,,,,,
P00099,,,,,,,
P04607,,,,,,,
P04104,,,,,,,
P08940,,,,,,,
P07184,,,,,,,
P04248,,,,,,,
P03019,,,,,,,
P04383,,,,,,,
P00468,,,,,,,
P06347,,,,,,,
P04052,,,,,,,
P07923,,,,,,,
P08921,,,,,,,
P05300,,,,,,,
P08608,,,,,,,
P01052,,,,,,,
P04476,,,,,,,
P01085,,,,,,,
P05725,,,,,,,
P06433,,,,,,,
P02480,,,,,,,
P09390,,,,,,,
P09474,,,,,,,
P06015,,,,,,,
P09464,,,,,,,
P08622,,,,,,,
P07131,,,,,,,
P05293,,,,,,,
P00310,,,,,,,
P08797,,,,,,,
P06155,,,,,,,
P04906,,,,,,,
P05966,,,,,,,
P02181,,,,,,,
P03276,,,,,,,
P00449,,,,,,,
P01405,,,,,,,
P03687,,,,,,,
P07810,,,,,,,
P07556,,,,,,,
P04391,,,,,,,
P04258,,,,,,,
P08132,,,,,,,
P04691,,,,,,,
P09453,,,,,,,
P00460,,,,,,,
P05647,,,,,,,
P03557,,,,,,,
P03983,,,,,,,
P09508,,,,,,,
P03072,,,,,,,
P08454,,,,,,,
P00821,,,,,,,
P00616,,,,,,,
P03428,,,,,,,
P01711,,,,,,,
P02571,,,,,,,
P07776,,,,,,,
P00664,,,,,,,
P02466,,,,,,,
P07861,,,,,,,
P09146,,,,,,,
P02298,,,,,,,
P04865,,,,,,,
P07444,,,,,,,
P06206,,,,,,,
P09015,,,,,,,
P04544,,,,,,,
P07354,,,,,,,
P04124,,,,,,,
P09563,,,,,,,
P04225,,,,,,,
P07519,,,,,,,
P02402,,,,,,,
P01069,,,,,,,
P03193,,,,,,,
P07680,,,,,,,
P00228,,,,,,,
P06368,,,,,,,
P08591,,,,,,,
P07180,,,,,,,
P05223,,,,,,,
P04218,,,,,,,
P02727,,,,,,,
P09126,,,,,,,
P06094,,,,,,,
P09280,,,,,,,
P00723,,,,,,,
P03648,,,,,,,
P08360,,,,,,,
P00210,,,,,,,
P02910,,,,,,,
P03905,,,,,,,
P02018,,,,,,,
P03231,,,,,,,
P01220,,,,,,,
P06051,,,,,,,
P09035,,,,,,,
P02429,,,,,,,
P03459,,,,,,,
P06711,,,,,,,
P04041,,,,,,,
P08344,,,,,,,
P03521,,,,,,,
P02988,,,,,,,
P07930,,,,,,,
P05961,,,,,,,
P06195,,,,,,,
P02085,,,,,,,
P07857,,,,,,,
P06048,,,,,,,
